Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
2005;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;50371
2006;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;48911
2007;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;48119
2008;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;47318
2009;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;46683
2010;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;45894
2011;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;44059
2012;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;43124
2013;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;42494
2014;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;41839
2015;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;41341
2016;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;40788
2017;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;39923
2018;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;38921
2019;Nuolatinių gyventojų skaičius metų pradžioje;Tauragės r. sav.;Miestas ir kaimas;asmenys;38290
1996;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;69171
1997;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;68591
1998;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;68143
1999;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;67874
2000;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;67466
2001;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;67295
2002;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;66799
2003;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;66469
2004;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;65831
2005;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;64882
2006;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;63564
2007;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;62750
2008;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;61932
2009;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;61443
2010;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;60471
2011;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;58431
2012;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;57457
2013;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;56773
2014;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;56119
2015;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;55441
2016;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;54773
2017;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;53380
2018;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;52208
2019;Nuolatinių gyventojų skaičius metų pradžioje;Mažeikių r. sav.;Miestas ir kaimas;asmenys;51497
1996;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44419
1997;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44455
1998;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44434
1999;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44430
2000;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44398
2001;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;44233
2002;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;43809
2003;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;43676
2004;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;43349
2005;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;42832
2006;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;41588
2007;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;40961
2008;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;40473
2009;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;40095
2010;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;39611
2011;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;38275
2012;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;37576
2013;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;37082
2014;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;36498
2015;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;36052
2016;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;35514
2017;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;34737
2018;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;33707
2019;Nuolatinių gyventojų skaičius metų pradžioje;Plungės r. sav.;Miestas ir kaimas;asmenys;33284
1996;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10800
1997;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10822
1998;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10786
1999;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10773
2000;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10697
2001;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10681
2002;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10588
2003;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10453
2004;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10323
2005;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;10151
2006;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;9854
2007;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;9660
2008;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;9437
2009;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;9205
2010;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8981
2011;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8717
2012;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8537
2013;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8399
2014;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8255
2015;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;8096
2016;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;7947
2017;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;7727
2018;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;7542
2019;Nuolatinių gyventojų skaičius metų pradžioje;Rietavo sav.;Miestas ir kaimas;asmenys;7413
1996;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;59855
1997;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;59258
1998;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;58736
1999;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;58214
2000;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;57938
2001;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;57743
2002;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;57119
2003;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;56541
2004;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;55587
2005;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;54561
2006;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;52882
2007;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;51592
2008;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;50589
2009;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;49789
2010;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;48655
2011;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;47171
2012;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;46273
2013;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;45474
2014;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;44610
2015;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;43922
2016;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;43059
2017;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;41925
2018;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;40682
2019;Nuolatinių gyventojų skaičius metų pradžioje;Telšių r. sav.;Miestas ir kaimas;asmenys;39888
1996;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;37225
1997;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;36960
1998;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;36517
1999;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;36100
2000;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;35604
2001;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;35150
2002;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;34752
2003;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;34297
2004;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;33783
2005;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;33119
2006;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;32275
2007;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;31583
2008;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;30929
2009;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;30285
2010;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;29632
2011;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;28782
2012;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;28116
2013;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;27479
2014;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;26890
2015;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;26393
2016;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;25755
2017;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;24999
2018;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;24149
2019;Nuolatinių gyventojų skaičius metų pradžioje;Anykščių r. sav.;Miestas ir kaimas;asmenys;23602
1996;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;24772
1997;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;24256
1998;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;23708
1999;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;23341
2000;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;23088
2001;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;23033
2002;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;22952
2003;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;22653
2004;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;21944
2005;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;21463
2006;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;20893
2007;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;20368
2008;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;19838
2009;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;19415
2010;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;18961
2011;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;18468
2012;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;18030
2013;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;17568
2014;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;17141
2015;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;16806
2016;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;16325
2017;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;15892
2018;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;15366
2019;Nuolatinių gyventojų skaičius metų pradžioje;Ignalinos r. sav.;Miestas ir kaimas;asmenys;14868
1996;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;26442
1997;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;26272
1998;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;26014
1999;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;25784
2000;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;25618
2001;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;25449
2002;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;25114
2003;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;24789
2004;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;24268
2005;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;23817
2006;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;23128
2007;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;22671
2008;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;22221
2009;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;21751
2010;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;21238
2011;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;20751
2012;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;20390
2013;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;20032
2014;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;19582
2015;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;19233
2016;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;18877
2017;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;18407
2018;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;17856
2019;Nuolatinių gyventojų skaičius metų pradžioje;Molėtų r. sav.;Miestas ir kaimas;asmenys;17436
1996;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;52802
1997;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;52266
1998;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;51627
1999;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;50976
2000;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;50506
2001;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;50176
2002;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;49790
2003;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;49439
2004;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;48800
2005;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;48139
2006;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;47296
2007;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;46783
2008;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;46056
2009;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;45558
2010;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;44636
2011;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;43396
2012;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;42531
2013;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;41751
2014;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;41008
2015;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;40454
2016;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;39826
2017;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;38836
2018;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;37914
2019;Nuolatinių gyventojų skaičius metų pradžioje;Utenos r. sav.;Miestas ir kaimas;asmenys;37435
1996;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;31340
1997;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;31585
1998;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;31600
1999;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;31214
2000;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;30797
2001;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;29697
2002;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;28718
2003;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;28066
2004;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;27915
2005;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;27302
2006;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;26421
2007;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;25897
2008;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;25232
2009;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;24644
2010;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;23992
2011;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;22708
2012;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;21921
2013;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;21237
2014;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;20627
2015;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;20249
2016;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;19774
2017;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;19178
2018;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;18686
2019;Nuolatinių gyventojų skaičius metų pradžioje;Visagino sav.;Miestas ir kaimas;asmenys;18414
1996;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;24424
1997;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;24129
1998;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;23782
1999;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;23381
2000;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;23008
2001;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;22863
2002;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;22647
2003;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;22394
2004;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;21927
2005;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;21386
2006;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;20816
2007;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;20376
2008;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;19891
2009;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;19409
2010;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;19013
2011;Nuolatinių gyventojų skaičius metų pradžioje;Zarasų r. sav.;Miestas ir kaimas;asmenys;18472
