;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men
3983;2014;Alytaus r. sav.;27347.0;20–24;822;0.411;11239.617;16107.383
3984;2014;Alytaus r. sav.;27347.0;25–29;649;0.3245;8874.1015;18472.8985
3985;2014;Alytaus r. sav.;27347.0;30–34;880;0.44;12032.68;15314.32
3986;2014;Alytaus r. sav.;27347.0;35–39;958;0.479;13099.213;14247.787
3987;2014;Alytaus r. sav.;27347.0;40–44;866;0.433;11841.251;15505.749
3988;2014;Alytaus r. sav.;27347.0;45–49;901;0.4505;12319.8235;15027.1765
3989;2014;Alytaus r. sav.;27347.0;50–54;875;0.4375;11964.3125;15382.6875
3990;2014;Alytaus r. sav.;27347.0;55–59;871;0.4355;11909.6185;15437.3815
3991;2014;Alytaus r. sav.;27347.0;60–64;1065;0.5325;14562.2775;12784.7225
3992;2014;Alytaus r. sav.;27347.0;65–69;1228;0.614;16791.058;10555.942
3993;2014;Alytaus r. sav.;27347.0;70–74;1551;0.7755;21207.5985;6139.4015
3994;2014;Alytaus r. sav.;27347.0;75 ir vyresni;2304;1.152;31503.744;-4156.743999999999
3995;2015;Alytaus r. sav.;27126.0;Iš viso pagal amžių;1048;0.524;14214.024000000001;12911.975999999999
3996;2015;Alytaus r. sav.;27126.0;0–4;907;0.4535;12301.641;14824.359
3997;2015;Alytaus r. sav.;27126.0;5–9;971;0.4855;13169.672999999999;13956.327000000001
3998;2015;Alytaus r. sav.;27126.0;10–14;967;0.4835;13115.421;14010.579
3999;2015;Alytaus r. sav.;27126.0;15–19;930;0.465;12613.59;14512.41
4000;2015;Alytaus r. sav.;27126.0;20–24;843;0.4215;11433.609;15692.391
4001;2015;Alytaus r. sav.;27126.0;25–29;696;0.348;9439.848;17686.152000000002
4002;2015;Alytaus r. sav.;27126.0;30–34;884;0.442;11989.692000000001;15136.307999999999
4003;2015;Alytaus r. sav.;27126.0;35–39;943;0.4715;12789.909;14336.091
4004;2015;Alytaus r. sav.;27126.0;40–44;829;0.4145;11243.726999999999;15882.273000000001
4005;2015;Alytaus r. sav.;27126.0;45–49;971;0.4855;13169.672999999999;13956.327000000001
4006;2015;Alytaus r. sav.;27126.0;50–54;879;0.4395;11921.877;15204.123
4007;2015;Alytaus r. sav.;27126.0;55–59;846;0.423;11474.297999999999;15651.702000000001
4008;2015;Alytaus r. sav.;27126.0;60–64;1022;0.511;13861.386;13264.614
4009;2015;Alytaus r. sav.;27126.0;65–69;1188;0.594;16112.844;11013.156
4010;2015;Alytaus r. sav.;27126.0;70–74;1572;0.786;21321.036;5804.964
4011;2015;Alytaus r. sav.;27126.0;75 ir vyresni;2296;1.148;31140.647999999997;-4014.6479999999974
4012;2016;Alytaus r. sav.;26831.0;Iš viso pagal amžių;1051;0.5255;14099.690499999999;12731.309500000001
4013;2016;Alytaus r. sav.;26831.0;0–4;993;0.4965;13321.5915;13509.4085
4014;2016;Alytaus r. sav.;26831.0;5–9;929;0.4645;12462.9995;14368.0005
4015;2016;Alytaus r. sav.;26831.0;10–14;947;0.4735;12704.4785;14126.5215
4016;2016;Alytaus r. sav.;26831.0;15–19;940;0.47;12610.57;14220.43
4017;2016;Alytaus r. sav.;26831.0;20–24;875;0.4375;11738.5625;15092.4375
4018;2016;Alytaus r. sav.;26831.0;25–29;716;0.358;9605.498;17225.502
4019;2016;Alytaus r. sav.;26831.0;30–34;824;0.412;11054.372;15776.628
4020;2016;Alytaus r. sav.;26831.0;35–39;1013;0.5065;13589.901499999998;13241.098500000002
4021;2016;Alytaus r. sav.;26831.0;40–44;886;0.443;11886.133;14944.867
4022;2016;Alytaus r. sav.;26831.0;45–49;938;0.469;12583.739;14247.261
4023;2016;Alytaus r. sav.;26831.0;50–54;845;0.4225;11336.0975;15494.9025
4024;2016;Alytaus r. sav.;26831.0;55–59;877;0.4385;11765.3935;15065.6065
4025;2016;Alytaus r. sav.;26831.0;60–64;989;0.4945;13267.9295;13563.0705
4026;2016;Alytaus r. sav.;26831.0;65–69;1140;0.57;15293.669999999998;11537.330000000002
4027;2016;Alytaus r. sav.;26831.0;70–74;1572;0.786;21089.166;5741.833999999999
4028;2016;Alytaus r. sav.;26831.0;75 ir vyresni;2302;1.151;30882.481;-4051.4809999999998
4029;2017;Alytaus r. sav.;26563.0;Iš viso pagal amžių;1045;0.5225;13879.1675;12683.8325
4030;2017;Alytaus r. sav.;26563.0;0–4;1124;0.562;14928.406;11634.594
4031;2017;Alytaus r. sav.;26563.0;5–9;860;0.43;11422.09;15140.91
4032;2017;Alytaus r. sav.;26563.0;10–14;919;0.4595;12205.6985;14357.3015
4033;2017;Alytaus r. sav.;26563.0;15–19;950;0.475;12617.425;13945.575
4034;2017;Alytaus r. sav.;26563.0;20–24;872;0.436;11581.468;14981.532
4035;2017;Alytaus r. sav.;26563.0;25–29;730;0.365;9695.494999999999;16867.505
4036;2017;Alytaus r. sav.;26563.0;30–34;814;0.407;10811.141;15751.859
4037;2017;Alytaus r. sav.;26563.0;35–39;937;0.4685;12444.765500000001;14118.234499999999
4038;2017;Alytaus r. sav.;26563.0;40–44;935;0.4675;12418.202500000001;14144.797499999999
4039;2017;Alytaus r. sav.;26563.0;45–49;938;0.469;12458.046999999999;14104.953000000001
4040;2017;Alytaus r. sav.;26563.0;50–54;889;0.4445;11807.2535;14755.7465
4041;2017;Alytaus r. sav.;26563.0;55–59;830;0.415;11023.644999999999;15539.355000000001
4042;2017;Alytaus r. sav.;26563.0;60–64;1005;0.5025;13347.9075;13215.0925
4043;2017;Alytaus r. sav.;26563.0;65–69;1102;0.551;14636.213000000002;11926.786999999998
4044;2017;Alytaus r. sav.;26563.0;70–74;1496;0.748;19869.124;6693.876
4045;2017;Alytaus r. sav.;26563.0;75 ir vyresni;2234;1.117;29670.871;-3107.870999999999
4046;2018;Alytaus r. sav.;26077.0;Iš viso pagal amžių;1047;0.5235;13651.3095;12425.6905
4047;2018;Alytaus r. sav.;26077.0;0–4;1121;0.5605;14616.1585;11460.8415
4048;2018;Alytaus r. sav.;26077.0;5–9;861;0.4305;11226.1485;14850.8515
4049;2018;Alytaus r. sav.;26077.0;10–14;952;0.476;12412.652;13664.348
4050;2018;Alytaus r. sav.;26077.0;15–19;958;0.479;12490.883;13586.117
4051;2018;Alytaus r. sav.;26077.0;20–24;882;0.441;11499.957;14577.043
4052;2018;Alytaus r. sav.;26077.0;25–29;732;0.366;9544.182;16532.818
4053;2018;Alytaus r. sav.;26077.0;30–34;827;0.4135;10782.8395;15294.1605
4054;2018;Alytaus r. sav.;26077.0;35–39;914;0.457;11917.189;14159.811
4055;2018;Alytaus r. sav.;26077.0;40–44;977;0.4885;12738.6145;13338.3855
4056;2018;Alytaus r. sav.;26077.0;45–49;942;0.471;12282.267;13794.733
4057;2018;Alytaus r. sav.;26077.0;50–54;891;0.4455;11617.3035;14459.6965
4058;2018;Alytaus r. sav.;26077.0;55–59;856;0.428;11160.956;14916.044
4059;2018;Alytaus r. sav.;26077.0;60–64;944;0.472;12308.344;13768.656
4060;2018;Alytaus r. sav.;26077.0;65–69;1190;0.595;15515.814999999999;10561.185000000001
4061;2018;Alytaus r. sav.;26077.0;70–74;1354;0.677;17654.129;8422.871
4062;2018;Alytaus r. sav.;26077.0;75 ir vyresni;2208;1.104;28789.008;-2712.0080000000016
4063;2019;Alytaus r. sav.;26153.0;Iš viso pagal amžių;1041;0.5205;13612.636499999999;12540.363500000001
4064;2019;Alytaus r. sav.;26153.0;0–4;1114;0.557;14567.221000000001;11585.778999999999
4065;2019;Alytaus r. sav.;26153.0;5–9;957;0.4785;12514.2105;13638.7895
4066;2019;Alytaus r. sav.;26153.0;10–14;931;0.4655;12174.221500000001;13978.778499999999
4067;2019;Alytaus r. sav.;26153.0;15–19;955;0.4775;12488.057499999999;13664.942500000001
4068;2019;Alytaus r. sav.;26153.0;20–24;913;0.4565;11938.844500000001;14214.155499999999
4069;2019;Alytaus r. sav.;26153.0;25–29;718;0.359;9388.927;16764.073
4070;2019;Alytaus r. sav.;26153.0;30–34;737;0.3685;9637.3805;16515.6195
4071;2019;Alytaus r. sav.;26153.0;35–39;932;0.466;12187.298;13965.702
4072;2019;Alytaus r. sav.;26153.0;40–44;1003;0.5015;13115.7295;13037.2705
4073;2019;Alytaus r. sav.;26153.0;45–49;886;0.443;11585.779;14567.221
4074;2019;Alytaus r. sav.;26153.0;50–54;909;0.4545;11886.5385;14266.4615
4075;2019;Alytaus r. sav.;26153.0;55–59;912;0.456;11925.768;14227.232
4076;2019;Alytaus r. sav.;26153.0;60–64;918;0.459;12004.227;14148.773
4077;2019;Alytaus r. sav.;26153.0;65–69;1128;0.564;14750.292;11402.708
4078;2019;Alytaus r. sav.;26153.0;70–74;1350;0.675;17653.275;8499.724999999999
4079;2019;Alytaus r. sav.;26153.0;75 ir vyresni;2137;1.0685;27944.4805;-1791.4805000000015
4165;2001;Druskininkų sav.;25500.0;Iš viso pagal amžių;1169;0.5845;14904.75;10595.25
4166;2001;Druskininkų sav.;25500.0;0–4;1049;0.5245;13374.75;12125.25
4167;2001;Druskininkų sav.;25500.0;5–9;983;0.4915;12533.25;12966.75
4168;2001;Druskininkų sav.;25500.0;10–14;903;0.4515;11513.25;13986.75
4169;2001;Druskininkų sav.;25500.0;15–19;955;0.4775;12176.25;13323.75
4170;2001;Druskininkų sav.;25500.0;20–24;937;0.4685;11946.75;13553.25
4171;2001;Druskininkų sav.;25500.0;25–29;968;0.484;12342.0;13158.0
4172;2001;Druskininkų sav.;25500.0;30–34;1025;0.5125;13068.749999999998;12431.250000000002
4173;2001;Druskininkų sav.;25500.0;35–39;1170;0.585;14917.5;10582.5
4174;2001;Druskininkų sav.;25500.0;40–44;1114;0.557;14203.500000000002;11296.499999999998
4175;2001;Druskininkų sav.;25500.0;45–49;1157;0.5785;14751.75;10748.25
4176;2001;Druskininkų sav.;25500.0;50–54;1237;0.6185;15771.750000000002;9728.249999999998
4177;2001;Druskininkų sav.;25500.0;55–59;1441;0.7205;18372.75;7127.25
4178;2001;Druskininkų sav.;25500.0;60–64;1398;0.699;17824.5;7675.5
4179;2001;Druskininkų sav.;25500.0;65–69;1528;0.764;19482.0;6018.0
4180;2001;Druskininkų sav.;25500.0;70–74;1896;0.948;24174.0;1326.0
4181;2001;Druskininkų sav.;25500.0;75 ir vyresni;2227;1.1135;28394.25;-2894.25
4182;2002;Druskininkų sav.;25169.0;Iš viso pagal amžių;1179;0.5895;14837.1255;10331.8745
4183;2002;Druskininkų sav.;25169.0;0–4;1082;0.541;13616.429;11552.571
4184;2002;Druskininkų sav.;25169.0;5–9;995;0.4975;12521.5775;12647.4225
4185;2002;Druskininkų sav.;25169.0;10–14;885;0.4425;11137.2825;14031.7175
4186;2002;Druskininkų sav.;25169.0;15–19;1008;0.504;12685.176;12483.824
4187;2002;Druskininkų sav.;25169.0;20–24;857;0.4285;10784.9165;14384.0835
4188;2002;Druskininkų sav.;25169.0;25–29;969;0.4845;12194.3805;12974.6195
4189;2002;Druskininkų sav.;25169.0;30–34;1053;0.5265;13251.4785;11917.5215
4190;2002;Druskininkų sav.;25169.0;35–39;1141;0.5705;14358.9145;10810.0855
4191;2002;Druskininkų sav.;25169.0;40–44;1108;0.554;13943.626000000002;11225.373999999998
4192;2002;Druskininkų sav.;25169.0;45–49;1220;0.61;15353.09;9815.91
4193;2002;Druskininkų sav.;25169.0;50–54;1210;0.605;15227.244999999999;9941.755000000001
4194;2002;Druskininkų sav.;25169.0;55–59;1389;0.6945;17479.8705;7689.129499999999
4195;2002;Druskininkų sav.;25169.0;60–64;1413;0.7065;17781.8985;7387.101500000001
4196;2002;Druskininkų sav.;25169.0;65–69;1545;0.7725;19443.052499999998;5725.947500000002
4197;2002;Druskininkų sav.;25169.0;70–74;1894;0.947;23835.042999999998;1333.9570000000022
4198;2002;Druskininkų sav.;25169.0;75 ir vyresni;2344;1.172;29498.068;-4329.067999999999
4199;2003;Druskininkų sav.;24965.0;Iš viso pagal amžių;1189;0.5945;14841.692500000001;10123.307499999999
4200;2003;Druskininkų sav.;24965.0;0–4;1101;0.5505;13743.2325;11221.7675
4201;2003;Druskininkų sav.;24965.0;5–9;965;0.4825;12045.6125;12919.3875
4202;2003;Druskininkų sav.;24965.0;10–14;930;0.465;11608.725;13356.275
4203;2003;Druskininkų sav.;24965.0;15–19;996;0.498;12432.57;12532.43
4204;2003;Druskininkų sav.;24965.0;20–24;860;0.43;10734.95;14230.05
4205;2003;Druskininkų sav.;24965.0;25–29;982;0.491;12257.815;12707.185
4206;2003;Druskininkų sav.;24965.0;30–34;1045;0.5225;13044.2125;11920.7875
4207;2003;Druskininkų sav.;24965.0;35–39;1106;0.553;13805.645;11159.355
4208;2003;Druskininkų sav.;24965.0;40–44;1164;0.582;14529.63;10435.37
4209;2003;Druskininkų sav.;24965.0;45–49;1157;0.5785;14442.2525;10522.7475
4210;2003;Druskininkų sav.;24965.0;50–54;1191;0.5955;14866.657500000001;10098.342499999999
4211;2003;Druskininkų sav.;24965.0;55–59;1347;0.6735;16813.927499999998;8151.072500000002
4212;2003;Druskininkų sav.;24965.0;60–64;1459;0.7295;18211.967500000002;6753.0324999999975
4213;2003;Druskininkų sav.;24965.0;65–69;1615;0.8075;20159.2375;4805.762500000001
4214;2003;Druskininkų sav.;24965.0;70–74;1797;0.8985;22431.052499999998;2533.947500000002
4215;2003;Druskininkų sav.;24965.0;75 ir vyresni;2498;1.249;31181.285000000003;-6216.2850000000035
4216;2004;Druskininkų sav.;24665.0;Iš viso pagal amžių;1200;0.6;14799.0;9866.0
4217;2004;Druskininkų sav.;24665.0;0–4;1074;0.537;13245.105000000001;11419.894999999999
4218;2004;Druskininkų sav.;24665.0;5–9;952;0.476;11740.539999999999;12924.460000000001
4219;2004;Druskininkų sav.;24665.0;10–14;988;0.494;12184.51;12480.49
4220;2004;Druskininkų sav.;24665.0;15–19;961;0.4805;11851.5325;12813.4675
4221;2004;Druskininkų sav.;24665.0;20–24;901;0.4505;11111.5825;13553.4175
4222;2004;Druskininkų sav.;24665.0;25–29;933;0.4665;11506.2225;13158.7775
4223;2004;Druskininkų sav.;24665.0;30–34;1058;0.529;13047.785;11617.215
4224;2004;Druskininkų sav.;24665.0;35–39;1130;0.565;13935.724999999999;10729.275000000001
4225;2004;Druskininkų sav.;24665.0;40–44;1166;0.583;14379.695;10285.305
4226;2004;Druskininkų sav.;24665.0;45–49;1142;0.571;14083.714999999998;10581.285000000002
4227;2004;Druskininkų sav.;24665.0;50–54;1209;0.6045;14909.9925;9755.0075
4228;2004;Druskininkų sav.;24665.0;55–59;1338;0.669;16500.885000000002;8164.114999999998
4229;2004;Druskininkų sav.;24665.0;60–64;1495;0.7475;18437.0875;6227.9124999999985
4230;2004;Druskininkų sav.;24665.0;65–69;1625;0.8125;20040.3125;4624.6875
4231;2004;Druskininkų sav.;24665.0;70–74;1753;0.8765;21618.872499999998;3046.1275000000023
4232;2004;Druskininkų sav.;24665.0;75 ir vyresni;2542;1.271;31349.214999999997;-6684.2149999999965
4233;2005;Druskininkų sav.;24252.0;Iš viso pagal amžių;1203;0.6015;14587.578000000001;9664.421999999999
4234;2005;Druskininkų sav.;24252.0;0–4;1048;0.524;12708.048;11543.952
4235;2005;Druskininkų sav.;24252.0;5–9;1018;0.509;12344.268;11907.732
4236;2005;Druskininkų sav.;24252.0;10–14;961;0.4805;11653.086;12598.914
4237;2005;Druskininkų sav.;24252.0;15–19;932;0.466;11301.432;12950.568
4238;2005;Druskininkų sav.;24252.0;20–24;968;0.484;11737.967999999999;12514.032000000001
4239;2005;Druskininkų sav.;24252.0;25–29;870;0.435;10549.62;13702.38
4240;2005;Druskininkų sav.;24252.0;30–34;1056;0.528;12805.056;11446.944
4241;2005;Druskininkų sav.;24252.0;35–39;1073;0.5365;13011.198;11240.802
4242;2005;Druskininkų sav.;24252.0;40–44;1179;0.5895;14296.554;9955.446
4243;2005;Druskininkų sav.;24252.0;45–49;1183;0.5915;14345.058;9906.942
4244;2005;Druskininkų sav.;24252.0;50–54;1220;0.61;14793.72;9458.28
4245;2005;Druskininkų sav.;24252.0;55–59;1311;0.6555;15897.186;8354.814
4246;2005;Druskininkų sav.;24252.0;60–64;1554;0.777;18843.804;5408.196
4247;2005;Druskininkų sav.;24252.0;65–69;1603;0.8015;19437.978;4814.022000000001
4248;2005;Druskininkų sav.;24252.0;70–74;1743;0.8715;21135.618000000002;3116.381999999998
4249;2005;Druskininkų sav.;24252.0;75 ir vyresni;2555;1.2775;30981.93;-6729.93
4250;2006;Druskininkų sav.;23865.0;Iš viso pagal amžių;1212;0.606;14462.189999999999;9402.810000000001
4251;2006;Druskininkų sav.;23865.0;0–4;1012;0.506;12075.69;11789.31
4252;2006;Druskininkų sav.;23865.0;5–9;1040;0.52;12409.800000000001;11455.199999999999
4253;2006;Druskininkų sav.;23865.0;10–14;979;0.4895;11681.9175;12183.0825
4254;2006;Druskininkų sav.;23865.0;15–19;945;0.4725;11276.2125;12588.7875
4255;2006;Druskininkų sav.;23865.0;20–24;980;0.49;11693.85;12171.15
4256;2006;Druskininkų sav.;23865.0;25–29;873;0.4365;10417.0725;13447.9275
4257;2006;Druskininkų sav.;23865.0;30–34;1038;0.519;12385.935000000001;11479.064999999999
4258;2006;Druskininkų sav.;23865.0;35–39;1065;0.5325;12708.1125;11156.8875
4259;2006;Druskininkų sav.;23865.0;40–44;1202;0.601;14342.865;9522.135
4260;2006;Druskininkų sav.;23865.0;45–49;1158;0.579;13817.835;10047.165
4261;2006;Druskininkų sav.;23865.0;50–54;1231;0.6155;14688.907500000001;9176.092499999999
4262;2006;Druskininkų sav.;23865.0;55–59;1294;0.647;15440.655;8424.345
4263;2006;Druskininkų sav.;23865.0;60–64;1567;0.7835;18698.2275;5166.772499999999
4264;2006;Druskininkų sav.;23865.0;65–69;1609;0.8045;19199.392499999998;4665.607500000002
4265;2006;Druskininkų sav.;23865.0;70–74;1812;0.906;21621.690000000002;2243.3099999999977
4266;2006;Druskininkų sav.;23865.0;75 ir vyresni;2449;1.2245;29222.692499999997;-5357.692499999997
4267;2007;Druskininkų sav.;23469.0;Iš viso pagal amžių;1225;0.6125;14374.7625;9094.2375
4268;2007;Druskininkų sav.;23469.0;0–4;1002;0.501;11757.969;11711.031
4269;2007;Druskininkų sav.;23469.0;5–9;1089;0.5445;12778.870499999999;10690.129500000001
4270;2007;Druskininkų sav.;23469.0;10–14;1001;0.5005;11746.234499999999;11722.765500000001
4271;2007;Druskininkų sav.;23469.0;15–19;928;0.464;10889.616;12579.384
4272;2007;Druskininkų sav.;23469.0;20–24;1062;0.531;12462.039;11006.961
4273;2007;Druskininkų sav.;23469.0;25–29;743;0.3715;8718.7335;14750.2665
4274;2007;Druskininkų sav.;23469.0;30–34;1051;0.5255;12332.959499999999;11136.040500000001
4275;2007;Druskininkų sav.;23469.0;35–39;1099;0.5495;12896.2155;10572.7845
4276;2007;Druskininkų sav.;23469.0;40–44;1170;0.585;13729.365;9739.635
4277;2007;Druskininkų sav.;23469.0;45–49;1156;0.578;13565.081999999999;9903.918000000001
4278;2007;Druskininkų sav.;23469.0;50–54;1306;0.653;15325.257000000001;8143.742999999999
4279;2007;Druskininkų sav.;23469.0;55–59;1285;0.6425;15078.832499999999;8390.167500000001
4280;2007;Druskininkų sav.;23469.0;60–64;1520;0.76;17836.44;5632.560000000001
4281;2007;Druskininkų sav.;23469.0;65–69;1636;0.818;19197.642;4271.358
4282;2007;Druskininkų sav.;23469.0;70–74;1836;0.918;21544.542;1924.4579999999987
4283;2007;Druskininkų sav.;23469.0;75 ir vyresni;2525;1.2625;29629.6125;-6160.612499999999
4284;2008;Druskininkų sav.;23187.0;Iš viso pagal amžių;1229;0.6145;14248.411500000002;8938.588499999998
4285;2008;Druskininkų sav.;23187.0;0–4;942;0.471;10921.077;12265.923
4286;2008;Druskininkų sav.;23187.0;5–9;1094;0.547;12683.289;10503.711
4287;2008;Druskininkų sav.;23187.0;10–14;985;0.4925;11419.5975;11767.4025
4288;2008;Druskininkų sav.;23187.0;15–19;965;0.4825;11187.727499999999;11999.272500000001
4289;2008;Druskininkų sav.;23187.0;20–24;1025;0.5125;11883.3375;11303.6625
4290;2008;Druskininkų sav.;23187.0;25–29;763;0.3815;8845.8405;14341.1595
4291;2008;Druskininkų sav.;23187.0;30–34;1068;0.534;12381.858;10805.142
4292;2008;Druskininkų sav.;23187.0;35–39;1082;0.541;12544.167000000001;10642.832999999999
4293;2008;Druskininkų sav.;23187.0;40–44;1135;0.5675;13158.6225;10028.3775
4294;2008;Druskininkų sav.;23187.0;45–49;1231;0.6155;14271.598500000002;8915.401499999998
4295;2008;Druskininkų sav.;23187.0;50–54;1232;0.616;14283.192;8903.808
4296;2008;Druskininkų sav.;23187.0;55–59;1281;0.6405;14851.2735;8335.7265
4297;2008;Druskininkų sav.;23187.0;60–64;1488;0.744;17251.128;5935.871999999999
4298;2008;Druskininkų sav.;23187.0;65–69;1646;0.823;19082.900999999998;4104.099000000002
4299;2008;Druskininkų sav.;23187.0;70–74;1990;0.995;23071.065;115.93500000000131
4300;2008;Druskininkų sav.;23187.0;75 ir vyresni;2488;1.244;28844.628;-5657.628000000001
4301;2009;Druskininkų sav.;22954.0;Iš viso pagal amžių;1234;0.617;14162.618;8791.382
4302;2009;Druskininkų sav.;22954.0;0–4;995;0.4975;11419.615;11534.385
4303;2009;Druskininkų sav.;22954.0;5–9;1049;0.5245;12039.373;10914.627
4304;2009;Druskininkų sav.;22954.0;10–14;973;0.4865;11167.121;11786.879
4305;2009;Druskininkų sav.;22954.0;15–19;1029;0.5145;11809.832999999999;11144.167000000001
4306;2009;Druskininkų sav.;22954.0;20–24;978;0.489;11224.506;11729.494
4307;2009;Druskininkų sav.;22954.0;25–29;813;0.4065;9330.801;13623.199
4308;2009;Druskininkų sav.;22954.0;30–34;940;0.47;10788.38;12165.62
4309;2009;Druskininkų sav.;22954.0;35–39;1104;0.552;12670.608;10283.392
4310;2009;Druskininkų sav.;22954.0;40–44;1176;0.588;13496.952;9457.048
4311;2009;Druskininkų sav.;22954.0;45–49;1243;0.6215;14265.911000000002;8688.088999999998
4312;2009;Druskininkų sav.;22954.0;50–54;1233;0.6165;14151.141000000001;8802.858999999999
4313;2009;Druskininkų sav.;22954.0;55–59;1345;0.6725;15436.565;7517.4349999999995
4314;2009;Druskininkų sav.;22954.0;60–64;1428;0.714;16389.156;6564.844000000001
4315;2009;Druskininkų sav.;22954.0;65–69;1676;0.838;19235.451999999997;3718.5480000000025
4316;2009;Druskininkų sav.;22954.0;70–74;1934;0.967;22196.518;757.482
4317;2009;Druskininkų sav.;22954.0;75 ir vyresni;2445;1.2225;28061.265;-5107.264999999999
4318;2010;Druskininkų sav.;22656.0;Iš viso pagal amžių;1243;0.6215;14080.704000000002;8575.295999999998
4319;2010;Druskininkų sav.;22656.0;0–4;1007;0.5035;11407.295999999998;11248.704000000002
4320;2010;Druskininkų sav.;22656.0;5–9;1037;0.5185;11747.135999999999;10908.864000000001
4321;2010;Druskininkų sav.;22656.0;10–14;1013;0.5065;11475.264;11180.736
4322;2010;Druskininkų sav.;22656.0;15–19;1001;0.5005;11339.328;11316.672
4323;2010;Druskininkų sav.;22656.0;20–24;966;0.483;10942.848;11713.152
4324;2010;Druskininkų sav.;22656.0;25–29;911;0.4555;10319.808;12336.192
4325;2010;Druskininkų sav.;22656.0;30–34;876;0.438;9923.328;12732.672
4326;2010;Druskininkų sav.;22656.0;35–39;1100;0.55;12460.800000000001;10195.199999999999
