Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
1998;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;18.6
1999;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;21.3
2000;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;25.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;26.1
2002;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;26.4
2003;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;26.7
2004;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;27.4
2005;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;28.3
2006;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;28.5
2007;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;29.2
2008;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;31.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;31.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;32.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;33.8
2012;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;34.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;35.1
2014;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;37.0
2015;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;38.1
2016;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;39.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;40.8
2018;Naudingasis plotas, tenkantis vienam gyventojui;Druskininkų sav.;Miestas ir kaimas;m²;41.5
1995;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;23.7
1996;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;24.5
1997;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;24.7
1998;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;25.0
1999;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;25.5
2000;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;27.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;27.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;28.4
2003;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;28.9
2004;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;29.6
2005;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;30.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;31.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;32.4
2008;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;32.7
2009;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;32.4
2010;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;33.2
2011;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;34.3
2012;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;35.0
2013;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;35.7
2014;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;37.4
2015;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;38.2
2016;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;39.5
2017;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;41.3
2018;Naudingasis plotas, tenkantis vienam gyventojui;Lazdijų r. sav.;Miestas ir kaimas;m²;42.2
1995;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;24.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;24.5
1997;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;24.6
1998;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;24.8
1999;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;24.3
2000;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;26.3
2001;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;26.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;27.0
2003;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;27.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;28.1
2005;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;29.0
2006;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;30.2
2007;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;30.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;31.1
2009;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;33.7
2010;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;35.0
2011;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;36.1
2012;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;37.0
2013;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;37.7
2014;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;39.3
2015;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;40.3
2016;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;41.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;43.2
2018;Naudingasis plotas, tenkantis vienam gyventojui;Varėnos r. sav.;Miestas ir kaimas;m²;44.3
1995;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;15.3
1996;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;14.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;14.7
1998;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;14.6
1999;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;18.0
2000;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;24.0
2001;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;28.4
2002;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;28.7
2003;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;29.1
2004;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;29.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;30.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;31.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;31.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;32.8
2009;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;36.3
2010;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;37.0
2011;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;38.1
2012;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;38.8
2013;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;39.6
2014;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;40.1
2015;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;40.8
2016;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;41.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;42.9
2018;Naudingasis plotas, tenkantis vienam gyventojui;Birštono sav.;Miestas ir kaimas;m²;43.6
1995;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;19.3
1996;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;19.4
1997;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;19.5
1998;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;21.3
1999;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;21.2
2000;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.4
2002;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;21.7
2004;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.0
2005;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.3
2006;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;22.9
2009;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;28.0
2010;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;28.9
2011;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;30.2
2012;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;30.7
2013;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;31.1
2014;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;32.3
2015;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;33.0
2016;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;33.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;34.8
2018;Naudingasis plotas, tenkantis vienam gyventojui;Jonavos r. sav.;Miestas ir kaimas;m²;35.2
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;22.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;22.8
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;23.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;23.8
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;23.9
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;24.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;24.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;25.3
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;25.4
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;25.2
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;25.5
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;25.7
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;26.0
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;26.5
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;29.6
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;30.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;31.9
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;32.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;33.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;34.6
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;35.3
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;36.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;37.4
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kaišiadorių r. sav.;Miestas ir kaimas;m²;38.0
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;20.9
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;22.3
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;22.6
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;22.9
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;23.6
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;21.0
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;21.2
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;21.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;21.7
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;21.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;22.5
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;22.9
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;23.2
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;24.6
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;26.4
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;27.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;28.3
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;28.7
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;29.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;30.0
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;30.6
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;31.5
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;32.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kauno m. sav.;Miestas ir kaimas;m²;33.0
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;21.2
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;21.6
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;21.6
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;21.5
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;21.3
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.1
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.3
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.3
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.4
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.6
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;23.7
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;24.1
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;24.5
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;34.7
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;35.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;36.7
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;36.9
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;36.6
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;38.7
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;39.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;40.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;41.6
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kauno r. sav.;Miestas ir kaimas;m²;41.3
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;21.0
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;20.8
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;20.7
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;20.9
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;20.8
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;24.2
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;24.0
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;24.2
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;24.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;25.0
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;25.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;26.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;26.8
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;27.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;29.4
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;30.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;31.6
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;32.2
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;32.9
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;34.2
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;34.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;36.0
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;37.3
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kėdainių r. sav.;Miestas ir kaimas;m²;37.9
1995;Naudingasis plotas, tenkantis vienam gyventojui;Prienų r. sav.;Miestas ir kaimas;m²;23.3
